tau,kLAO2,Km,RQ,RR,sigma_r_P,sigma_r_R
11.2880410164809,88.4238406424121,341.170521004768,0.667985847974196,0.160318975611473,0.045961053576411,0.0106810346581902
6.84491883289793,145.820858416774,2789.92812545815,0.744536141077988,0.0287088962408714,0.0492968232011706,0.0105343663055814
3.79594111279108,262.947161283125,728.547908720795,0.948776332950219,0.126344877969543,0.0596402275338748,0.00999772064765034
5.5580202827632,179.584076564415,810.830308836936,0.846069342792034,0.124084202593262,0.0459929678514224,0.00907645201585824
1.94681935539571,512.698796239078,1172.65646518539,0.85617971803993,0.0046873764799675,0.0622215983791052,0.0101097340541293
2.65942320339284,375.318955904771,1457.34306768276,0.900223461836577,0.000916701461933553,0.0512483962408243,0.00985735962286292
3.44630647284141,289.623673307087,691.198331216487,0.981192940687761,0.0873834874249995,0.0170754831454769,0.0103084677884601
4.28531485530913,232.91916083359,788.143207608869,0.664132931274362,0.104605691553466,0.0412453795858868,0.00969177701961547
5.42667565292727,183.930642596616,2459.26340005219,0.961347635299899,0.0739731020505075,0.0398883522637288,0.0108544499665491
3.17037545485403,314.830831306786,1338.74870287029,0.752193291489966,0.140001650464139,0.0466702185380783,0.00940502982645589
10.6099884295113,94.0747434964255,827.829006216847,0.839793338309973,0.143274138029758,0.065673346745204,0.00892164966577871
5.49566856525335,181.621567631837,1155.16848757993,0.975640986878425,0.0204973268069793,0.0616176676505837,0.0103568117538889
5.10330911342114,195.585240443567,613.481042209154,0.663662847811356,0.0196379862805596,0.0425453767976627,0.0102138546726251
4.70750113181711,212.030100908555,3441.27785770169,0.739105266425759,0.0592583573823562,0.0603452019603713,0.0106765103909764
3.78788842373459,263.506161837321,1201.7949554998,0.680265551437624,0.111316048960667,0.0346550904013624,0.00960996207313086
2.80853100275265,355.392886540347,1748.68573200859,0.93854078442324,0.148663028901489,0.0454764057114744,0.0094802066039027
4.54772961353967,219.479174187191,2190.1333248606,0.799626562576741,0.140954462289368,0.0445408509686468,0.00841907344685437
5.80655435742728,171.897459072193,3375.61995367994,0.677439912226982,0.0710229398414958,0.0435630682894203,0.0101978331056032
2.95448896758203,337.835730970151,1285.55437865509,0.814574477481656,0.15478288200621,0.0396630540731619,0.0119141242427934
3.22077409129848,309.904362029911,1685.84846859186,0.785179719184525,0.174928220168524,0.0416221031457174,0.0109155412622238
4.47990973546256,222.801797122205,1322.33402828314,0.705706141609699,0.103919250810356,0.0374237089069039,0.00954673067561537
2.35385414440242,424.041541562772,525.207909549896,0.812247789655812,0.0135052991257748,0.0503310156639935,0.0100741570865241
7.16663860462744,139.274769535865,634.383330731901,0.703088431041688,0.194562763492018,0.0653934631341464,0.00874072857490026
4.02504612580542,247.980248873941,706.572470205728,0.74386316631455,0.066834770145407,0.057577467857853,0.00880317154433908
5.81018998958177,171.789897025066,557.31287102529,0.882719179638661,0.164436700290418,0.0595071326596961,0.00881964695569208
4.67431022191161,213.53566464789,668.790842826513,0.676174734886736,0.0615917566996766,0.067660335695129,0.00893254236106682
8.33622839703527,119.734236211822,1611.27749322697,0.695045172423124,0.00634352116908413,0.0426402613681212,0.0114593624587193
4.02938271827718,247.713362019155,900.68856844589,0.794510890194215,0.121883120536944,0.0443208332578081,0.0102904120672604
8.22693419503926,121.324896534141,293.744371892535,0.801074624736793,0.0519361258043442,0.032097368948115,0.00995193354426776
5.74941183355525,173.60592159722,1110.30457769612,0.675051934639923,0.058519112431095,0.055394671932527,0.0081817917611391
11.2727792424843,88.5435542146172,462.813366264921,0.735146579393186,0.108385725639621,0.0599385247384671,0.00986827061861122
5.96787282404088,167.25087303896,1087.22733045919,0.796575203603134,0.0163391227446729,0.0659339939574845,0.00944946101565521
25.1583928920369,39.6739149551261,1412.49537360572,0.924811732331291,0.193287713112589,0.0605451995389448,0.0111226154206081
3.36513615017596,296.609675051077,603.693221566822,0.843661523144692,0.135675336528942,0.0376385861847711,0.00846477597554384
4.03850047709341,247.154097335825,1369.69506147798,0.737949553690851,0.152248033430963,0.0605643664692233,0.010445321805528
5.59604635762464,178.363772602842,1836.96664946293,0.859297182066366,0.0716191636546515,0.0429805701038531,0.00964955559423235
3.41608135760438,292.186231977299,660.340124231777,0.759838675120845,0.0747681011420209,0.0658731508409151,0.00768728045872953
4.04707449850183,246.630483421003,197.754871230018,0.866664950852282,0.0510836382930633,0.0613419778187404,0.00973226329944287
4.65322129721143,214.5034324081,1132.89595622468,0.683280623466708,0.137074441604153,0.0411900383183364,0.0103987712840794
6.74904089969217,147.892412394752,2908.22392300142,0.975937800193206,0.0487234435148072,0.0341147654829959,0.0118051662193629
6.35980413351998,156.943817616264,1406.73113246204,0.697992167384364,0.0342549875751836,0.0507914851933776,0.0113733570723013
6.47225078866677,154.217129804998,677.271286260132,0.672965546632186,0.0367686501728837,0.0530222279220734,0.0106234682246679
5.91990160403566,168.606170637344,1777.36553392817,0.973855344816111,0.0714197711716173,0.0567456713767128,0.0108807887990663
3.28057753390496,304.254945871746,1256.40423068613,0.707515057818964,0.00273212484477554,0.0428083019593083,0.00890250751543078
8.30734568226011,120.15052438925,624.29167958177,0.933169760834426,0.0618861232569208,0.0398113492116673,0.00952782998590326
11.1358489695111,89.6323165606066,56.5430495713517,0.919855538578704,0.0302360707977321,0.0405821181453806,0.00918601205815183
6.93273451105136,143.973772313827,1789.14035447029,0.85984699530527,0.00302433079003822,0.0434883887819996,0.0102060720942168
3.73078219059134,267.53959063156,835.424073832445,0.779394207503647,0.0695928113067057,0.0554417410416507,0.00977213549390985
6.9972482400432,142.646352646788,1319.18551008378,0.928891015946865,0.0230921821888303,0.0435235804980859,0.0102545357451576
7.80439100813946,127.893635642465,1941.78042947552,0.796026456919499,0.162948859185516,0.0557347586842903,0.00854178203210206
2.27859520351061,438.047064466962,827.011124517608,0.931066776108928,0.0586760842286749,0.0556265679879157,0.00913091667558252
5.42670939151364,183.92949907493,340.854288867742,0.723914502118714,0.166507472152868,0.0491264809769541,0.00951883963689975
6.85174718251992,145.675535511985,424.85052016198,0.785999964149669,0.00467578684596811,0.0521006273684729,0.011449602966555
3.36719125698244,296.428644478251,475.947332389264,0.811953414701857,0.153523615562404,0.0456559501940272,0.0106432916945554
8.59642972933539,116.110056317937,683.308213187937,0.964660506770015,0.142123909604922,0.0498716071238843,0.00987817207378547
5.28035854548162,189.027304000108,1758.78993905575,0.970735573126003,0.189678666643472,0.0442318511424512,0.00879703545584738
2.54587944820224,392.057817470951,1418.41620427455,0.865803290484473,0.102799418540625,0.0417898793954231,0.00953183078890609
8.5228550549377,117.112391748122,1458.37942979354,0.683124692975543,0.0221604127099272,0.0292557522127129,0.00933149747819681
3.97181276039359,251.303875640756,1260.74580343358,0.815063145034946,0.0815610647930531,0.0506567613538735,0.0106555209963927
4.2531420103337,234.681075210091,706.428837640574,0.879577379184775,0.0612408538031159,0.060098668780594,0.00985185386317614
8.47731742883386,117.741484660157,1347.34857443822,0.962607925073244,0.0198820104203885,0.0530649673259659,0.0118429752284191
3.87574668688975,257.532811259993,2036.74840823885,0.923776978901587,0.0619642060946673,0.0555601349251792,0.011044240874647
4.07099426853098,245.181367048816,430.861331019215,0.767942658280954,0.0921140074042138,0.026205964514832,0.0109243374055439
4.33445299847275,230.278639624888,1001.43862990644,0.747268044385128,0.0940447957473807,0.0577269865355331,0.0110233720507382
7.32492574942451,136.265127340675,604.141235187345,0.801959829749539,0.088364325443632,0.0608106141070175,0.00951174795586563
5.30098262637199,188.291871593898,394.764690371521,0.984950214144774,0.146652470216621,0.0406434973445546,0.0132588893732378
5.91556461738953,168.729783979063,416.656001749015,0.919859985527582,0.131967657159432,0.0553189153622414,0.00986079935854761
5.47474998978183,182.315528904379,1011.60237122638,0.838410752415657,0.192993372991681,0.0648050948334341,0.0102702151959456
8.5661944288869,116.519879194012,2289.6509264862,0.954017581865191,0.0896092154540122,0.064917275243648,0.00959496486101925
2.67012587296363,373.814564366763,892.107128798271,0.99400739159435,0.17388985784559,0.0502208576738642,0.0107647923870776
5.6740272407413,175.912433560315,1234.18823212889,0.79155670419801,0.124435176467663,0.0598320399217634,0.00945345541354565
3.80806989506842,262.10966907381,1505.87728279879,0.786882969634607,0.0210253711225465,0.0661565451044556,0.0111326608091917
6.88398629397158,144.993307276106,1094.91882770993,0.881750438325107,0.140365982461046,0.0640113162791261,0.0103624812329507
6.79566017650718,146.877847638246,276.945429568989,0.736293868850917,0.165039592855587,0.055840150687352,0.00873974663827431
3.3315376874428,299.60097517986,1407.33504551414,0.805347275305539,0.12076384626939,0.0366325952021804,0.00882463368706037
2.20123604464044,453.441575444201,849.373085509125,0.764202488893643,0.179170659055375,0.0405812669487873,0.00955624878174209
7.90768241700013,126.223068577022,1847.66882544761,0.915625826180912,0.115550318321446,0.0449818259399389,0.0119652281340406
2.99556023895671,333.203761695659,360.077410361963,0.914397038775496,0.120637592982664,0.0536568324929308,0.0126566667560763
12.1681517263455,82.0282293033251,1803.48303285034,0.69122772175353,0.165072917067655,0.0395760203058056,0.00974214463191188
4.29510140783695,232.388445633695,2397.81802812402,0.824327587904409,0.0322835171545623,0.0522976693023257,0.0101914252784308
11.1559469574443,89.4708395274573,293.14025714642,0.705068526323885,0.0900928903351771,0.0550883375277639,0.00989678493905749
2.0995704431217,475.39816693279,1154.71741195237,0.829783268417232,0.0845747326205485,0.0612033238523146,0.0112686341134417
9.99715833740075,99.8415656049151,992.108342630181,0.965536584989168,0.127361104608164,0.055292400670239,0.0120929998921469
5.90102838100901,169.145422723022,2026.16402322566,0.945280176177621,0.0665324885118287,0.0367774093010648,0.0107056272800852
10.5501288099002,94.6085074401817,678.088027568569,0.762674844041467,0.0154254541042494,0.0274405588021249,0.00847331499829527
3.80408902490263,262.383959332253,1527.11337448178,0.796443878058344,0.136170245503308,0.0615124712827386,0.00890524247662008
10.1035266004336,98.790450055675,712.574441033778,0.734603675529361,0.0834515475438442,0.0551936663950542,0.00997718654045438
3.23462856214329,308.57698830958,827.280010775082,0.968329383828677,0.0333621286599431,0.0636810772062915,0.011143402469315
11.1401286786529,89.5978824660233,737.984463026031,0.95277060831897,0.161248160891957,0.0514221765399959,0.0101079188553854
4.10505550028509,243.147002503864,531.782692477013,0.796765371682122,0.101968735375139,0.0441477061541903,0.00970416916679006
5.22440164313099,191.051915259743,380.298299761287,0.999445925843902,0.0194123675555922,0.046218861979435,0.010002092614261
4.31427908382881,231.355440993054,2005.14954306765,0.910260703200474,0.0229124422362074,0.0442420191335336,0.0116222541181675
4.43157280750618,225.231984977363,844.12882315923,0.83224166224245,0.0450882213027449,0.0423912966107216,0.0097161110296685
3.36762445624671,296.39051294893,5548.42339221946,0.911033423719928,0.130202943649772,0.0542131607482486,0.0125824140920307
4.4304979494851,225.286627233926,1241.95341162705,0.991465146639384,0.0760706361423014,0.0502205629118112,0.00849631983667742
2.23153782147106,447.284348220609,820.314636989039,0.71277287772391,0.0173226762125501,0.0601963492112347,0.0112206220935577
3.27782881991965,304.510087268922,1210.63794983614,0.933618439808488,0.156917381729232,0.059996304996703,0.00982069948829225
6.2245259915822,160.354690679444,466.802342499162,0.909155606362037,0.00197181516007986,0.0412045111065617,0.0101992968692893
5.01765683468299,198.923914666114,154.366036317342,0.99756016319152,0.0506995389910881,0.0528680318830995,0.0112138578578047
2.66020549233486,375.20858553309,1734.95127930552,0.889916086872108,0.0985381289169658,0.0526730109130559,0.0110848831441333
5.34919585039503,186.594764507007,709.123235717698,0.956489153699949,0.0951670731920516,0.0552854125690798,0.0117601399233714
3.9968787234492,249.727852424044,1142.37832207946,0.784107488524169,0.0114023559175432,0.0455675474289496,0.00961245334759538
2.6753050609158,373.090887685401,884.668038098989,0.785386280138046,0.119176302150986,0.0432686239759599,0.00980790241225772
1.5416281387508,647.453114611103,986.732821214473,0.669163080537692,0.0310317474599928,0.0351492630557936,0.0102982607765016
3.32575558263806,300.121856584115,1317.1916262024,0.899601637078449,0.176652921445365,0.0581764979560944,0.00773446512737717
2.07468003877454,481.101625962476,659.164924949942,0.926676622703671,0.186449686445668,0.0414123377965194,0.00959306029285554
5.86166619822864,170.281265812774,1005.5711548613,0.681463429718278,0.148450826337957,0.0451865160636508,0.00899272322441439
5.73236600247245,174.122158211079,463.371926658069,0.706541715189815,0.131186373406765,0.0564323490306988,0.010467666820279
4.33458105324212,230.271836596469,793.927078041632,0.739711820515804,0.125451221542642,0.0450691461546503,0.0116303328099313
3.14833630147892,317.034727051698,1237.23695986554,0.99054311091546,0.136516839602846,0.0568369860029497,0.0111596768181736
6.80912015031169,146.587505870436,1803.16885963196,0.729085617088713,0.0741121342340252,0.0510532724709974,0.0108029850719442
5.09329631339675,195.969737197689,1436.71253245729,0.838915901426226,0.0104785571336746,0.0551973470541362,0.0108540376735905
4.24595172988479,235.078494411759,216.950086931168,0.843372369743884,0.101867369246134,0.044229100982083,0.00926940491444895
10.5345945218001,94.7480169208989,1574.52762030251,0.673716211076826,0.077794356109784,0.0640409701801783,0.00980342027298914
4.25811997373124,234.406720844855,928.278272211969,0.660946420282125,0.0973545383010991,0.0443859335153211,0.00901044157049151
6.14588147054217,162.406636833214,1686.60175365333,0.833125068130903,0.173436195047968,0.0488464820074705,0.00997694488369815
6.4458089586089,154.849755308561,545.861655723509,0.735175406229682,0.123920326955756,0.0559256240352928,0.00913278348379836
4.60002522033057,216.984014695161,1013.19093349152,0.737036083815619,0.173107738369587,0.0527073105945842,0.0102893439695249
3.91994264526199,254.629220458814,884.579681976572,0.833214255282655,0.0315567495955387,0.0496312172299962,0.0105427738141768
9.80103437474081,101.839448964561,568.568118803619,0.757477246709168,0.105289341447921,0.0392027755391808,0.0108005813573485
4.57612993453787,218.117045251059,1739.59071076299,0.856176417996176,0.0239550313011277,0.0528325894403792,0.0111760415614518
7.52438229195189,132.653007420148,928.481578161975,0.814122459911741,0.121995075209881,0.0415914952923514,0.0122468159069786
4.53973262463037,219.865798833822,848.843470309101,0.97115531142801,0.171467701228498,0.036651977268558,0.0110078638394352
3.12031894321428,319.881383336453,1276.29468972247,0.952821837961674,0.102148717862531,0.0555077355941833,0.0101345309830772
6.48362146509465,153.946670912218,2070.14621764342,0.677621695422567,0.00707166416228283,0.0633508910162208,0.0089717403821517
5.37108098738289,185.834460949484,649.547219493361,0.701143394340761,0.0844831692991546,0.0636787018289949,0.00910477119708737
6.55808685472947,152.198646055824,890.145335623022,0.882795111676678,0.0803773248677375,0.0682003498106553,0.0100147106186599
3.70412084004189,269.465274787048,347.1645050134,0.933554386408068,0.0666346165472176,0.044323949865731,0.010769342374543
4.73991975434206,210.579923656296,1194.08199586051,0.679657179778442,0.138982483155443,0.0677981194008542,0.00875658940648682
3.44234079708113,289.957328121802,926.300018260853,0.669695645472966,0.0267136057038093,0.060067084011256,0.00918881045267196
5.70371437772968,174.996830820203,2633.02880171995,0.955147144324146,0.172400433306536,0.052944364989848,0.0113800461541619
8.69139243281958,114.84143049821,3096.40238170429,0.830300026121549,0.0395605966336792,0.0512535461614867,0.00913541751503348
6.03951753051229,165.266833809762,959.945426933037,0.81872088235803,0.127578441964602,0.0498393759442223,0.0114093005224129
5.95309578938838,167.666030468639,1186.27972988149,0.822527716634795,0.130050385929132,0.0329901319196835,0.0101916441613703
6.28529115401197,158.804407870462,1712.90483301178,0.897820060797967,0.165449546987587,0.049690504792639,0.00948654284819596
3.58195146941783,278.655908246726,161.653396434211,0.730095566636883,0.0640291048550513,0.0554221832998164,0.0102089858973758
4.68132867402166,213.215522666739,1676.04742320588,0.750354650979862,0.0660140955534531,0.0516037890313412,0.0106142920019977
7.71571191264003,129.363557285124,1276.57580221813,0.693543789782561,0.198378104701638,0.0531866487874045,0.00927180751050416
4.37436654493137,228.177481185903,905.526687656678,0.74480072515551,0.0924918643797282,0.043569007483878,0.0124048893115717
3.93604647800221,253.587437441271,1283.07890827883,0.871943374518305,0.0718034578712657,0.0324388227992461,0.0122619077888994
11.7770089275442,84.7525841363576,822.762625038696,0.896342546497472,0.146586155132344,0.0459175649854432,0.00937339563252657
10.106390463557,98.7624556566973,712.388024592264,0.999413233902305,0.0324524840208702,0.040667030896399,0.00987966755938902
3.73650888802822,267.129550582454,902.74949636431,0.782004430969246,0.154440881313197,0.0508393650689478,0.0106189627727034
3.45639207227327,288.778564218223,455.904770987457,0.749418720430695,0.074455939579336,0.035993731348915,0.0103738267287408
6.52759369040026,152.90963061537,1154.36340745852,0.790637560039759,0.0804879612145713,0.0397085214266077,0.00998009058395387
3.66527580113123,272.32110055627,482.788375725291,0.76610697211232,0.0270350677837152,0.0461714174435151,0.0105318662647725
4.32923754728121,230.5560572977,766.321475438,0.907960259537213,0.0889788628426148,0.0494145844063538,0.00954927732432548
6.41985464247672,155.47578498152,249.092836276022,0.935530677540228,0.0212905151956249,0.0349246270022502,0.0111819284055197
4.42342868226499,225.64666725795,570.065545927004,0.962679045223631,0.0411484605945181,0.0426043937950885,0.0102954449742904
4.68825385288554,212.900574782653,1204.71111218543,0.75313738740515,0.178490599894919,0.0330114187393871,0.0101674615918615
7.69063015538818,129.785455787003,794.792431697469,0.911004731776193,0.145230170235015,0.0428959238089979,0.00814798794264223
4.22235932473013,236.391993964208,484.965705153314,0.885199245600961,0.165276269183285,0.0615386016147391,0.0105080445729761
7.04809313104206,141.617302928395,1205.29020532285,0.910563080920838,0.0246560636452399,0.0469322502412357,0.00989893063623877
5.87198871630522,169.98192405151,677.703335651735,0.731024187565781,0.0225844666712219,0.0495510193974107,0.00947534639895533
3.68953125777382,270.530826349082,1069.95674017816,0.731941566402093,0.161946194666694,0.0504684027863107,0.00929311762204171
3.93957998790948,253.359988392055,1661.45215966457,0.76671961070504,0.0898803527562413,0.0371205453693084,0.0112546238484733
4.69384757598766,212.646858221914,818.096625446619,0.912878836258315,0.100235543193878,0.0510757820602108,0.00953650371560258
7.16099212260141,139.3845884645,1914.10700485893,0.763022628850304,0.126277336713998,0.0396256568648936,0.00946191761329576
5.77895053908147,172.718546950043,697.280621713956,0.741133244363591,0.0732250383935636,0.0405367270253474,0.0107412363410264
7.18123213817699,138.991738576453,249.733879311442,0.805098989107646,0.0599202437025495,0.0477223264564477,0.00857443226628252
6.87548770467884,145.172529263209,1460.04516776705,0.821403474048711,0.183704483104404,0.0381635513683787,0.0114210536326396
5.85651617561231,170.431005409452,707.750150330296,0.868927185903303,0.128064467631816,0.0365054032224459,0.00995297257341339
7.80603601995836,127.866683865449,1277.23143344068,0.836726428670809,0.155505218593241,0.0489289716778906,0.0109863223946755
5.3550907106782,186.38936181156,632.34378760516,0.740486736288294,0.0123809199923649,0.0715555773890704,0.0101937770169965
3.36341475199115,296.761480104535,1503.11692973367,0.910647427290678,0.0677393170396798,0.0450471792176541,0.0095992791549225
2.43320601795802,410.212671117742,470.601472081999,0.68820026579313,0.125168687340338,0.0588569963149243,0.00924731154453419
7.77767401433347,128.332961521255,1739.66099255601,0.925683286576532,0.0238999383950839,0.0557774199067414,0.0118301853518002
6.84939698178482,145.725520459792,1276.62061683618,0.732694291681983,0.117254663712392,0.0615033858903241,0.0108694208815021
4.60438851127988,216.778392518591,1470.92308186145,0.943605856187642,0.195320275998232,0.0561439734753561,0.0109648854503004
4.66219454936483,214.09058104242,913.826431021911,0.952707232232206,0.00611652547402773,0.0424914276941282,0.0110117363451498
3.42202539542933,291.678706224533,2617.19977136,0.790315701398067,0.057937603976368,0.0609414805001346,0.0114851729735183
4.54591701902988,219.566687167406,1022.90591267507,0.705637051896192,0.186635199665953,0.031946399232714,0.00979414159919435
3.18354006398383,313.528939465356,1186.28162318564,0.951791860163212,0.0433531894689659,0.0434716824618815,0.0100290860512587
4.46722479471478,223.43445559024,700.220256414643,0.82648807446938,0.0593068612642819,0.0443733300744092,0.0100495402985143
6.68678530688534,149.269326619258,789.192482875361,0.680244071586058,0.194261539218808,0.0388828426695248,0.0100434685292754
10.0855466587758,98.9665680776773,1737.82640619841,0.780860586501658,0.127580879506515,0.0617750661947635,0.00881223947285014
4.23994258299094,235.411664301883,343.749150946305,0.762153524444439,0.020044365735841,0.0465693028784702,0.0103994123553119
6.47375416500112,154.18131652303,4622.51478204893,0.992449422152713,0.0357918703180505,0.062279687976411,0.00989502013520232
5.21856406528546,191.265629303283,1209.96744633516,0.840780331864953,0.163241774164489,0.0528523962681877,0.0110150517824995
4.29568097446241,232.35709214445,1176.27746913045,0.738983812672086,0.0186421566717094,0.037074888330142,0.0109408082091016
5.9709092297529,167.165820413523,656.905475754413,0.719948365031742,0.00486901393786538,0.0624101746963389,0.0084538215861052
3.00892105830725,331.724203016429,793.826104935419,0.680743941492401,0.0959238037319156,0.0535219480257629,0.0121461438137595
6.50108838176253,153.533051912719,2164.58807772425,0.946469274475239,0.0141125190585619,0.0504590981254453,0.00951877464700211
3.87099922908253,257.848653781026,770.690297289514,0.689126054290682,0.0325344568631146,0.0288623661268577,0.0103264001897841
9.3838452461516,106.367050374756,774.776730741667,0.927984232921153,0.034732752399263,0.0370956001776041,0.00951773641780685
2.45915102164244,405.884767231449,670.077148234739,0.919477595658973,0.0872087783816504,0.0635448554917643,0.00873063507264872
7.71209547695423,129.424219784234,875.416920847016,0.880851360810921,0.198239786531916,0.0517682831198247,0.00892019042186786
9.9604000229227,100.210025471792,1295.1971800271,0.908165388759226,0.104572363571427,0.0523540018566279,0.00895438608782977
6.44440045868353,154.883599553685,598.140361976838,0.975677151200361,0.0330311615535524,0.0556203023015218,0.0111521733962621
1.09106855646473,914.820552835344,2177.91015385097,0.735972779667936,0.111945598289091,0.0409803237680479,0.00998214524138896
6.39202132913046,156.152786201998,1148.33782395315,0.808272106768563,0.156330340400641,0.0489499056523158,0.0103327536399112
5.35977270443688,186.226542625596,1153.88729045051,0.89272478769999,0.110041227013525,0.0491266542794698,0.011148541120493
3.38831675165758,294.580469644118,732.954711052481,0.763753376030363,0.120994556967844,0.0512464602877047,0.0106792653373882
2.64821126242713,376.907973381065,1556.18782008303,0.976731225247495,0.0177426630738191,0.0626726201830884,0.0104537812917929
3.9160061573141,254.885181460214,755.191615643084,0.970301812547259,0.00244671815766487,0.0441747182880418,0.0102535436591077
3.51621313119289,283.865597096983,1899.23258774049,0.947649151775986,0.0587282902681735,0.0694594924153728,0.00880331019838111
8.63607625866465,115.577017862121,835.520686888941,0.982705803778954,0.0824945708320709,0.0466728618445957,0.00966465923258053
3.66589019049477,272.275460567357,141.334206870527,0.826822801437229,0.0623855060226983,0.0512549486144711,0.0104319470227828
5.16824836006589,193.127704101588,915.779180886397,0.68973079635296,0.00785957170657348,0.0471518490043552,0.00867085881269489
5.39698515154343,184.942502523075,1160.5593694461,0.871431036451832,0.0785425585109508,0.0445329930746798,0.00840851809003305
3.81453357175461,261.665527706235,880.113964106103,0.921947667999193,0.00180120142172091,0.0252388896223216,0.00893378579894638
6.39839037976975,155.997349452479,979.768493497208,0.739408465060405,0.0165887601844035,0.0488040874275721,0.00879627528895217
8.31628398381505,120.021387190344,801.845598896815,0.795336581217125,0.0604805725560989,0.0795003244246114,0.0096797797734225
7.64546466616075,130.552161783457,2423.96245767088,0.775714469123632,0.142230673307739,0.0501604803872363,0.00868331241534481
5.55272610921158,179.755298636194,597.076116231882,0.739747400856577,0.0169029189471388,0.0621185609438137,0.00891200754851799
4.48835584400518,222.382532645994,1881.77334181232,0.660443833125755,0.117275729469769,0.0714144123220323,0.0105296563032815
4.85230917745795,205.702461138148,84.4079398032996,0.890312851131894,0.152828037341661,0.058595444177535,0.00678480486356189
7.30668226917117,136.605357019246,1898.69956932414,0.856272139847279,0.131634576449334,0.0555808747883944,0.00986455985852284
2.82168540249431,353.736082386787,1465.15594274613,0.717574449460954,0.0633385563334683,0.0585689215358299,0.00989034446443384
5.07264177596775,196.767677294914,1253.79392160449,0.918802273650654,0.0934855271863984,0.0624797825718351,0.011509051821952
8.56789274388799,116.496782796254,632.584073944352,0.665061939703301,0.0417664642719319,0.0284867917067951,0.0100757414066224
3.45623369634629,288.791796996101,1080.98846313442,0.885003426275216,0.154139252722287,0.0512226857271712,0.0115310861305432
6.59967863717863,151.239476174407,1132.8509023304,0.673121751579456,0.16747501134458,0.043955481744655,0.0116848156555211
6.2282057040759,160.259950847981,1714.17395836418,0.817826708639041,0.120691016024491,0.0519305371348536,0.00987560133266147
3.98059080114387,250.749697687965,1685.35142451622,0.880237530111335,0.163294485193864,0.059019203078238,0.0108097939403464
5.44788941597572,183.214427421992,2095.97435383465,0.665581610742956,0.192756747768028,0.0545919754955423,0.0100267246521321
4.09651196645513,243.654100898439,559.537189184766,0.797763071162626,0.0620868733016774,0.0388017914509483,0.00926613478458945
20.4215870565552,48.876315892693,489.950132195934,0.971497278432362,0.180483616488171,0.0428467746485373,0.0107516325450469
5.26930597317101,189.423796053668,219.131541030129,0.953085789610632,0.0845857379091205,0.0514081026122691,0.00874718018199059
4.83436581660897,206.46595186842,511.781139230365,0.764795793094672,0.0686672761954367,0.0370419195866784,0.0117766864589597
7.41265112153822,134.652491212779,1144.62103917931,0.79671503032092,0.101645605851244,0.0516510877215717,0.00967694309269549
2.01731153729552,494.783240740521,1769.27348721137,0.894602390606888,0.07968452376551,0.0448017161380396,0.0109194111726275
6.20446913964105,160.873060618377,1424.86190110655,0.671778579941019,0.0079846916284645,0.0481393039794382,0.0118341847137565
2.01927632964267,494.301807708979,954.392788657854,0.807862797719426,0.193954056608398,0.0449162067171709,0.00976906543462065
3.93361584015125,253.744132769188,605.501190843807,0.946403163406067,0.0964536121609621,0.0478930905826144,0.0104355485695771
2.40307525268399,415.356089615383,2088.27509552061,0.77910103621427,0.153938326000888,0.0471953842897049,0.0115511040859684
